Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_Name,Segment,City,State,Region,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
ORD-2025-05597,2025-08-17,2025-08-24,Standard Class,Tina Mooney,Home Office,San Francisco,California,West,Office Supplies,Storage,Tape Dispenser Heavy,52.18,3,0.1,11.04
ORD-2025-03369,2025-08-17,2025-08-20,First Class,Jessica Adams,Consumer,San Francisco,California,West,Furniture,Chairs,Ergonomic Mesh Chair,1104.11,4,0.1,218.73
ORD-2025-03360,2025-08-17,2025-08-19,Same Day,Lee Morton,Consumer,Portland,Oregon,West,Office Supplies,Art Supplies,Marker Set 24-Color,69.7,3,0.1,21.3
ORD-2025-07503,2025-08-17,2025-08-20,Standard Class,Marvin Vargas,Corporate,Charlotte,North Carolina,East,Office Supplies,Art Supplies,Highlighter 12-Pack,31.01,2,0.0,5.17
ORD-2025-01795,2025-08-17,2025-08-21,Standard Class,Cassandra Vasquez,Home Office,Richmond,Virginia,East,Technology,Laptops,MacBook Air M3,6315.46,5,0.0,2055.99
ORD-2025-08506,2025-08-18,2025-08-24,First Class,Carol Baker,Consumer,Salt Lake City,Utah,West,Office Supplies,Binders,3-Ring Binder Set,112.5,5,0.1,48.57
ORD-2025-07616,2025-08-18,2025-08-23,Standard Class,Amanda Garcia,Consumer,Boston,Massachusetts,East,Technology,Phones,Samsung Galaxy S24,2360.2,3,0.1,383.87
ORD-2025-05843,2025-08-18,2025-08-23,Standard Class,Teresa Cohen,Corporate,Denver,Colorado,West,Furniture,Tables,Corner Desk L-Shape,3767.63,12,0.3,-261.5
ORD-2025-07579,2025-08-18,2025-08-22,Second Class,Lauren Howell,Corporate,Atlanta,Georgia,East,Office Supplies,Paper,Copy Paper 5000 Sheets,185.16,5,0.05,46.33
ORD-2025-05224,2025-08-18,2025-08-21,First Class,Kayla Williams,Consumer,Charlotte,North Carolina,East,Furniture,Chairs,Ergonomic Mesh Chair,1069.54,3,0.0,-48.55
ORD-2025-07992,2025-08-18,2025-08-21,Same Day,Rebecca Torres,Consumer,Denver,Colorado,West,Furniture,Chairs,Ergonomic Mesh Chair,1220.91,4,0.0,294.55
ORD-2025-07348,2025-08-18,2025-08-21,Standard Class,Chad Taylor,Home Office,New York,New York,East,Office Supplies,Art Supplies,Highlighter 12-Pack,73.38,5,0.0,34.01
ORD-2025-07373,2025-08-18,2025-08-20,First Class,Shelia Dixon,Corporate,Austin,Texas,South,Technology,Phones,OnePlus 12,1038.19,2,0.0,256.64
ORD-2025-07466,2025-08-18,2025-08-22,Standard Class,Frank Todd,Consumer,Minneapolis,Minnesota,Central,Office Supplies,Paper,Sticky Notes Bulk Pack,53.83,3,0.05,10.35
ORD-2025-08652,2025-08-18,2025-08-21,First Class,Karen Gillespie,Consumer,Atlanta,Georgia,East,Office Supplies,Storage,Tape Dispenser Heavy,49.94,3,0.0,22.75
ORD-2025-00205,2025-08-18,2025-08-24,Standard Class,Erin Warner,Corporate,Indianapolis,Indiana,Central,Technology,Laptops,ThinkPad X1 Carbon,3361.02,3,0.1,728.39
ORD-2025-09962,2025-08-18,2025-08-23,Second Class,Christopher King,Consumer,Salt Lake City,Utah,West,Technology,Phones,iPhone 15 Pro,2763.88,3,0.1,361.23
ORD-2025-01941,2025-08-19,2025-08-21,Same Day,Jorge Lee,Consumer,Richmond,Virginia,East,Office Supplies,Storage,Drawer Organizer,18.02,1,0.2,1.04
ORD-2025-00598,2025-08-19,2025-08-22,Second Class,Susan Davis,Consumer,Washington,District of Columbia,East,Office Supplies,Art Supplies,Pencil Set Mechanical,51.38,4,0.15,6.25
ORD-2025-04147,2025-08-19,2025-08-24,Standard Class,Michael Rush,Consumer,Milwaukee,Wisconsin,Central,Furniture,Tables,Conference Table 8ft,4997.41,5,0.0,781.97
ORD-2025-06631,2025-08-19,2025-08-24,Second Class,Courtney Morgan,Consumer,Jacksonville,Florida,East,Technology,Phones,OnePlus 12,2721.96,4,0.0,778.95
ORD-2025-01374,2025-08-20,2025-08-26,Same Day,William Prince PhD,Consumer,Jacksonville,Florida,East,Furniture,Tables,Conference Table 8ft,597.7,1,0.4,-26.08
ORD-2025-07783,2025-08-20,2025-08-23,First Class,Aaron Shepard,Corporate,New Orleans,Louisiana,South,Technology,Phones,Google Pixel 8,1757.32,3,0.1,229.64
ORD-2025-03348,2025-08-20,2025-08-26,Second Class,Amanda Love,Consumer,Nashville,Tennessee,South,Office Supplies,Binders,Expanding File Folder,25.04,3,0.2,4.91
ORD-2025-02073,2025-08-20,2025-08-24,Same Day,Lori Boyd,Consumer,St. Louis,Missouri,Central,Office Supplies,Art Supplies,Pen Set Professional,262.95,7,0.05,90.91
ORD-2025-07934,2025-08-20,2025-08-24,Second Class,David Ruiz,Home Office,Portland,Oregon,West,Office Supplies,Binders,3-Ring Binder Set,45.72,2,0.0,7.14
ORD-2025-03782,2025-08-20,2025-08-23,First Class,Pamela Smith,Home Office,Las Vegas,Nevada,West,Technology,Laptops,MacBook Air M3,1875.06,2,0.25,125.95
ORD-2025-06645,2025-08-20,2025-08-22,Standard Class,Jon Gonzalez,Home Office,San Francisco,California,West,Office Supplies,Art Supplies,Pencil Set Mechanical,27.39,2,0.05,4.54
ORD-2025-07389,2025-08-21,2025-08-25,Standard Class,Donna Dunn,Consumer,Tampa,Florida,South,Furniture,Chairs,Executive Leather Chair,2415.49,5,0.0,282.49
ORD-2025-00113,2025-08-21,2025-08-27,Standard Class,Julia Torres,Consumer,Miami,Florida,East,Office Supplies,Paper,Legal Pads 12-Pack,67.62,3,0.05,30.87
ORD-2025-02203,2025-08-21,2025-08-26,Standard Class,Matthew White,Corporate,Sacramento,California,West,Office Supplies,Paper,Copy Paper 5000 Sheets,42.53,1,0.05,10.61
ORD-2025-06595,2025-08-21,2025-08-28,Second Class,Angela Bradshaw,Consumer,Minneapolis,Minnesota,Central,Office Supplies,Storage,Label Maker Pro,85.09,2,0.05,19.21
ORD-2025-01310,2025-08-21,2025-08-28,Standard Class,Jennifer Hernandez,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Art Supplies,Highlighter 12-Pack,56.8,6,0.25,6.81
ORD-2025-05288,2025-08-21,2025-08-26,Standard Class,Tammy Duncan,Consumer,Portland,Oregon,West,Technology,Accessories,Logitech MX Master,186.72,2,0.0,39.19
ORD-2025-06215,2025-08-21,2025-08-23,First Class,Laura Singleton,Corporate,Kansas City,Missouri,Central,Technology,Laptops,Dell XPS 15,7065.74,5,0.0,1251.16
ORD-2025-06033,2025-08-21,2025-08-23,Standard Class,Vanessa Ramirez,Corporate,Nashville,Tennessee,South,Furniture,Bookcases,Metal Storage Shelf,266.76,2,0.1,2.48
ORD-2025-05598,2025-08-21,2025-08-24,Standard Class,Luis Mcclain,Home Office,Charlotte,North Carolina,East,Furniture,Furnishings,Whiteboard 48x36,106.29,1,0.2,-10.57
ORD-2025-02109,2025-08-21,2025-08-25,Standard Class,Cynthia Clark,Corporate,Jacksonville,Florida,East,Technology,Laptops,ThinkPad X1 Carbon,6377.35,5,0.0,2047.44
ORD-2025-03267,2025-08-21,2025-08-24,First Class,Luke Hansen,Consumer,Seattle,Washington,West,Technology,Accessories,Logitech MX Master,96.15,1,0.1,18.64
ORD-2025-02964,2025-08-21,2025-08-26,Standard Class,Robert Thomas PhD,Corporate,Kansas City,Missouri,Central,Technology,Laptops,Dell XPS 15,14413.96,10,0.1,1844.14
ORD-2025-03792,2025-08-21,2025-08-24,Standard Class,Mark Hill,Home Office,Los Angeles,California,West,Office Supplies,Binders,3-Ring Binder Set,40.02,2,0.15,15.78
ORD-2025-08992,2025-08-22,2025-08-29,Second Class,John Brown,Consumer,Las Vegas,Nevada,West,Furniture,Bookcases,Floating Wall Shelf Set,288.84,3,0.0,21.09
ORD-2025-00875,2025-08-22,2025-08-26,First Class,Jesse Lynch,Consumer,Louisville,Kentucky,South,Furniture,Tables,Standing Desk Electric,509.85,1,0.0,127.38
ORD-2025-08645,2025-08-22,2025-08-24,Standard Class,Michael Williams,Consumer,Sacramento,California,West,Furniture,Chairs,Standing Desk Stool,1975.95,12,0.2,-217.54
ORD-2025-08644,2025-08-22,2025-08-26,Standard Class,Marcia Griffin,Corporate,Austin,Texas,South,Furniture,Chairs,Ergonomic Mesh Chair,349.32,1,0.05,68.29
ORD-2025-05652,2025-08-22,2025-08-29,Standard Class,Cindy Kelley,Consumer,Washington,District of Columbia,East,Technology,Monitors,"LG 4K 32""",1247.55,4,0.15,205.69
ORD-2025-03564,2025-08-22,2025-08-26,Same Day,Tracy Wang,Consumer,San Antonio,Texas,South,Technology,Accessories,Logitech MX Master,1176.85,11,0.05,99.5
ORD-2025-09232,2025-08-22,2025-08-26,First Class,Jeremy Cochran,Consumer,Milwaukee,Wisconsin,Central,Furniture,Bookcases,5-Shelf Bookcase Oak,1831.57,10,0.1,-15.8
ORD-2025-06323,2025-08-22,2025-08-27,First Class,Patricia Paul,Home Office,Nashville,Tennessee,South,Furniture,Chairs,Ergonomic Mesh Chair,1619.73,6,0.2,101.54
ORD-2025-06315,2025-08-22,2025-08-25,Standard Class,Gavin Yates,Corporate,Miami,Florida,East,Technology,Monitors,"ASUS ProArt 27""",808.49,2,0.25,106.19
ORD-2025-06691,2025-08-22,2025-08-27,Standard Class,Peter Zhang,Consumer,Boston,Massachusetts,East,Technology,Monitors,"LG 4K 32""",2176.61,6,0.05,521.65
ORD-2025-01542,2025-08-22,2025-08-27,Standard Class,Tammy Melton,Consumer,Milwaukee,Wisconsin,Central,Office Supplies,Paper,Copy Paper 5000 Sheets,68.52,2,0.2,23.08
ORD-2025-04347,2025-08-23,2025-08-27,Second Class,Daniel Patterson,Consumer,Baltimore,Maryland,East,Furniture,Chairs,Ergonomic Mesh Chair,2146.37,6,0.1,297.64
ORD-2025-07180,2025-08-23,2025-08-26,Standard Class,Dr. Daniel Sweeney,Corporate,Washington,District of Columbia,East,Furniture,Furnishings,Whiteboard 48x36,267.41,4,0.4,9.56
ORD-2025-04542,2025-08-23,2025-08-30,Standard Class,Erin Ortega,Consumer,San Francisco,California,West,Technology,Laptops,Dell XPS 15,1200.75,1,0.15,118.38
ORD-2025-03193,2025-08-23,2025-08-24,Standard Class,John Gomez,Consumer,Baltimore,Maryland,East,Office Supplies,Paper,Cardstock 250 Sheets,25.75,1,0.05,10.11
ORD-2025-03721,2025-08-23,2025-08-25,Standard Class,Pam Hernandez,Consumer,San Francisco,California,West,Technology,Accessories,Logitech MX Master,162.54,2,0.15,29.77
ORD-2025-02879,2025-08-23,2025-08-26,Standard Class,Vincent Rosario,Home Office,Indianapolis,Indiana,Central,Furniture,Bookcases,Glass Display Case,587.56,3,0.25,-92.97
ORD-2025-03835,2025-08-23,2025-08-28,Second Class,Jamie Griffin,Corporate,Dallas,Texas,Central,Office Supplies,Storage,Storage Boxes 12-Pack,36.04,1,0.0,5.96
ORD-2025-07093,2025-08-23,2025-08-24,Second Class,Kevin Oliver,Corporate,Miami,Florida,East,Office Supplies,Storage,Label Maker Pro,123.98,4,0.3,22.62
ORD-2025-06768,2025-08-24,2025-08-27,Standard Class,Christine Sanders,Consumer,New Orleans,Louisiana,South,Furniture,Tables,Corner Desk L-Shape,728.09,2,0.0,103.42
ORD-2025-06956,2025-08-24,2025-08-28,Second Class,David Le,Home Office,Chicago,Illinois,Central,Office Supplies,Binders,Report Covers 25-Pack,11.82,1,0.15,2.49
ORD-2025-00415,2025-08-24,2025-08-25,Standard Class,Erica Alvarez,Consumer,New York,New York,East,Technology,Laptops,MacBook Air M3,815.32,1,0.2,84.91
ORD-2025-06451,2025-08-25,2025-08-28,Second Class,Mary Hill,Consumer,San Francisco,California,West,Office Supplies,Art Supplies,Marker Set 24-Color,192.75,8,0.1,67.78
ORD-2025-05720,2025-08-25,2025-08-29,Standard Class,Sydney Elliott,Corporate,Portland,Oregon,West,Furniture,Bookcases,Glass Display Case,541.96,2,0.2,-5.64
ORD-2025-02594,2025-08-25,2025-08-28,Standard Class,Jesse Brooks,Home Office,San Antonio,Texas,South,Technology,Accessories,USB-C Hub 10-in-1,48.0,1,0.0,13.37
ORD-2025-01695,2025-08-25,2025-08-30,First Class,David Walker,Corporate,Tampa,Florida,South,Office Supplies,Storage,Drawer Organizer,209.8,8,0.0,100.38
ORD-2025-08626,2025-08-25,2025-08-30,Second Class,Darlene Gray,Consumer,San Antonio,Texas,South,Technology,Phones,Samsung Galaxy S24,1897.65,3,0.25,38.02
ORD-2025-01582,2025-08-25,2025-08-29,Standard Class,David Mcdaniel,Consumer,Tampa,Florida,South,Office Supplies,Paper,Copy Paper 5000 Sheets,151.67,3,0.0,42.3
ORD-2025-00212,2025-08-25,2025-08-30,Standard Class,Denise Mccann,Corporate,Dallas,Texas,Central,Technology,Phones,Google Pixel 8,990.97,2,0.2,134.89
ORD-2025-06962,2025-08-25,2025-08-30,Standard Class,Amanda Shelton,Consumer,Miami,Florida,East,Technology,Phones,Samsung Galaxy S24,4556.96,6,0.1,354.3
ORD-2025-04653,2025-08-25,2025-08-27,Standard Class,Andrew Chavez,Home Office,New Orleans,Louisiana,South,Office Supplies,Binders,3-Ring Binder Set,38.35,2,0.0,18.8
ORD-2025-09835,2025-08-25,2025-08-30,Standard Class,Levi Meadows,Corporate,Houston,Texas,Central,Technology,Laptops,MacBook Air M3,13665.62,12,0.1,3377.96
ORD-2025-08841,2025-08-25,2025-08-27,Standard Class,Joseph Mendoza,Home Office,Memphis,Tennessee,South,Furniture,Bookcases,Floating Wall Shelf Set,231.17,3,0.0,-7.84
ORD-2025-06573,2025-08-26,2025-08-28,Same Day,Kathryn Morgan,Consumer,St. Louis,Missouri,Central,Furniture,Chairs,Standing Desk Stool,281.6,2,0.2,-34.49
ORD-2025-00543,2025-08-26,2025-08-30,Standard Class,Kenneth Edwards,Consumer,Chicago,Illinois,Central,Technology,Monitors,"Samsung Curved 34""",1485.19,3,0.0,359.41
ORD-2025-00648,2025-08-26,2025-08-29,Second Class,Molly Rodriguez,Consumer,Austin,Texas,South,Technology,Laptops,Dell XPS 15,1317.75,1,0.0,314.66
ORD-2025-08664,2025-08-26,2025-08-30,Standard Class,Edward Valentine Jr.,Corporate,Philadelphia,Pennsylvania,East,Technology,Phones,OnePlus 12,2087.76,4,0.0,352.39
ORD-2025-04037,2025-08-26,2025-08-28,Standard Class,Erica Rose,Consumer,Boston,Massachusetts,East,Technology,Phones,OnePlus 12,600.96,1,0.0,110.51
ORD-2025-04726,2025-08-26,2025-08-29,Same Day,Tyler Velazquez,Consumer,Indianapolis,Indiana,Central,Office Supplies,Art Supplies,Pen Set Professional,36.55,1,0.0,14.52
ORD-2025-07121,2025-08-27,2025-08-31,Standard Class,Dana Smith,Corporate,Boston,Massachusetts,East,Office Supplies,Binders,Report Covers 25-Pack,85.84,5,0.0,18.24
ORD-2025-02720,2025-08-27,2025-08-30,Standard Class,Justin Mcbride,Consumer,Richmond,Virginia,East,Furniture,Furnishings,Filing Cabinet 3-Drawer,327.64,2,0.15,50.0
ORD-2025-06562,2025-08-27,2025-09-01,Standard Class,Michael Johnson,Consumer,Columbus,Ohio,Central,Technology,Phones,iPhone 15 Pro,1886.05,2,0.1,283.39
ORD-2025-06346,2025-08-27,2025-09-01,Standard Class,Donna Obrien,Consumer,Denver,Colorado,West,Office Supplies,Art Supplies,Marker Set 24-Color,108.85,4,0.15,15.57
ORD-2025-05143,2025-08-27,2025-08-30,Same Day,Laura Green,Consumer,Columbus,Ohio,Central,Technology,Accessories,Webcam HD 1080p,61.78,1,0.15,10.91
ORD-2025-08744,2025-08-27,2025-08-30,Standard Class,Ryan Thornton MD,Corporate,Tampa,Florida,South,Office Supplies,Binders,Presentation Binder,16.4,1,0.15,3.72
ORD-2025-05016,2025-08-27,2025-09-03,Standard Class,Steven Johnson,Consumer,Dallas,Texas,Central,Furniture,Tables,Corner Desk L-Shape,1316.1,5,0.25,-130.39
ORD-2025-06010,2025-08-27,2025-08-29,Second Class,Anna Poole,Consumer,Richmond,Virginia,East,Technology,Phones,OnePlus 12,1858.64,4,0.2,255.87
ORD-2025-03320,2025-08-27,2025-09-01,First Class,Andrew Harris,Consumer,San Diego,California,West,Furniture,Chairs,Task Chair Standard,301.89,2,0.05,16.61
ORD-2025-01242,2025-08-27,2025-08-30,Standard Class,Matthew Wells,Consumer,Orlando,Florida,South,Office Supplies,Art Supplies,Pencil Set Mechanical,15.92,1,0.05,3.46
ORD-2025-08549,2025-08-28,2025-09-02,Same Day,Dr. Linda Fleming MD,Consumer,Jacksonville,Florida,East,Furniture,Tables,Corner Desk L-Shape,390.76,1,0.1,47.62
ORD-2025-00579,2025-08-28,2025-09-01,First Class,Melissa Bishop,Consumer,Indianapolis,Indiana,Central,Furniture,Furnishings,Desk Lamp LED,400.14,6,0.0,62.71
ORD-2025-04891,2025-08-28,2025-09-01,Standard Class,Patrick Garcia,Corporate,New York,New York,East,Furniture,Tables,Compact Writing Desk,480.15,2,0.05,-1.52
ORD-2025-01065,2025-08-28,2025-08-30,First Class,Rebekah Greene,Corporate,San Diego,California,West,Furniture,Chairs,Executive Leather Chair,1323.11,3,0.05,140.52
ORD-2025-02855,2025-08-28,2025-08-31,Standard Class,Gregory Jacobs,Consumer,Atlanta,Georgia,East,Furniture,Bookcases,Metal Storage Shelf,947.85,7,0.05,21.95
ORD-2025-00262,2025-08-28,2025-09-02,Second Class,Desiree Tyler,Home Office,New York,New York,East,Technology,Laptops,ThinkPad X1 Carbon,1544.61,2,0.4,70.44
ORD-2025-08494,2025-08-28,2025-08-30,Standard Class,Victor Gonzalez,Consumer,Denver,Colorado,West,Office Supplies,Binders,3-Ring Binder Set,50.53,2,0.0,8.12
ORD-2025-09137,2025-08-28,2025-08-29,Second Class,Donald Ford,Consumer,Indianapolis,Indiana,Central,Technology,Phones,iPhone 15 Pro,1474.66,2,0.25,-9.68
ORD-2025-06829,2025-08-28,2025-09-03,Same Day,Charles Romero,Consumer,Detroit,Michigan,Central,Furniture,Tables,Standing Desk Electric,2955.78,5,0.05,-55.46
ORD-2025-08380,2025-08-29,2025-09-03,First Class,Jessica Morris,Consumer,Nashville,Tennessee,South,Office Supplies,Art Supplies,Pen Set Professional,137.68,4,0.0,27.87
ORD-2025-01331,2025-08-29,2025-09-01,First Class,Michael Fitzgerald,Consumer,Richmond,Virginia,East,Office Supplies,Art Supplies,Pen Set Professional,135.21,4,0.05,21.63
ORD-2025-03661,2025-08-29,2025-09-02,First Class,Vanessa Flores,Home Office,Miami,Florida,East,Technology,Monitors,"LG 4K 32""",1032.4,3,0.05,115.26
ORD-2025-05611,2025-08-29,2025-08-31,Second Class,Aaron Henry,Corporate,St. Louis,Missouri,Central,Furniture,Chairs,Task Chair Standard,374.91,4,0.3,-22.01
ORD-2025-02479,2025-08-29,2025-09-02,Second Class,Nancy Gaines,Consumer,New York,New York,East,Furniture,Chairs,Task Chair Standard,646.25,4,0.0,107.41
ORD-2025-00264,2025-08-30,2025-09-02,Standard Class,Diane Evans,Consumer,Detroit,Michigan,Central,Furniture,Furnishings,Whiteboard 48x36,333.1,4,0.3,-54.48
ORD-2025-03929,2025-08-30,2025-09-02,First Class,Linda Cox,Consumer,San Diego,California,West,Furniture,Bookcases,Glass Display Case,2867.23,12,0.3,-451.04
ORD-2025-04527,2025-08-30,2025-09-02,Standard Class,Andrea Donaldson,Corporate,Sacramento,California,West,Furniture,Bookcases,5-Shelf Bookcase Oak,156.18,1,0.05,20.3
ORD-2025-07819,2025-08-30,2025-09-01,Second Class,Tracy Smith,Home Office,Orlando,Florida,South,Technology,Monitors,"Dell UltraSharp 27""",833.3,2,0.0,205.28
ORD-2025-01183,2025-08-30,2025-09-04,Standard Class,Gregory Chambers,Corporate,Seattle,Washington,West,Technology,Accessories,Webcam HD 1080p,218.27,3,0.05,17.81
ORD-2025-08988,2025-08-30,2025-09-02,Second Class,Larry Martinez,Consumer,Tampa,Florida,South,Furniture,Bookcases,Metal Storage Shelf,107.74,1,0.25,-16.43
ORD-2025-07481,2025-08-30,2025-09-02,Standard Class,Angela Trevino,Home Office,Nashville,Tennessee,South,Technology,Monitors,"Samsung Curved 34""",2272.72,5,0.25,438.27
ORD-2025-09627,2025-08-30,2025-09-04,First Class,Lisa Wade,Corporate,Charlotte,North Carolina,East,Office Supplies,Binders,Expanding File Folder,22.17,2,0.0,8.33
ORD-2025-06395,2025-08-31,2025-09-04,Second Class,Sharon Reynolds,Consumer,Orlando,Florida,South,Office Supplies,Paper,Copy Paper 5000 Sheets,79.04,2,0.2,9.6
ORD-2025-08648,2025-08-31,2025-09-04,Second Class,Anna Novak,Corporate,Milwaukee,Wisconsin,Central,Furniture,Tables,Standing Desk Electric,2897.33,6,0.25,139.35
ORD-2025-08395,2025-08-31,2025-09-04,Standard Class,Juan Bradley,Consumer,Houston,Texas,Central,Furniture,Bookcases,Glass Display Case,1333.72,5,0.2,-132.66
ORD-2025-03625,2025-08-31,2025-09-06,Standard Class,Jesse Tucker,Corporate,Salt Lake City,Utah,West,Office Supplies,Binders,Presentation Binder,44.43,3,0.2,11.4
ORD-2025-03938,2025-08-31,2025-09-01,Standard Class,Kristina Monroe,Corporate,Louisville,Kentucky,South,Technology,Phones,Google Pixel 8,694.63,1,0.1,100.91
ORD-2025-00990,2025-08-31,2025-09-04,Second Class,Karen Johnson,Corporate,Louisville,Kentucky,South,Furniture,Tables,Corner Desk L-Shape,396.01,1,0.05,53.23
ORD-2025-01091,2025-08-31,2025-09-04,Standard Class,Vincent Reyes,Consumer,Detroit,Michigan,Central,Furniture,Bookcases,Floating Wall Shelf Set,112.16,2,0.4,-26.56
ORD-2025-02543,2025-08-31,2025-09-01,Same Day,Eric Williams,Home Office,Richmond,Virginia,East,Technology,Accessories,AirPods Pro,423.8,2,0.1,103.03
ORD-2025-08484,2025-08-31,2025-09-05,Standard Class,John Gibson,Consumer,Phoenix,Arizona,West,Office Supplies,Storage,Label Maker Pro,656.69,12,0.0,223.87
ORD-2025-07939,2025-09-01,2025-09-08,Standard Class,Maria Wright,Consumer,San Antonio,Texas,South,Office Supplies,Art Supplies,Marker Set 24-Color,184.73,7,0.0,74.32
ORD-2025-07534,2025-09-01,2025-09-03,Second Class,Steven Miller,Consumer,Phoenix,Arizona,West,Furniture,Chairs,Standing Desk Stool,645.23,4,0.15,9.41
ORD-2025-09959,2025-09-01,2025-09-05,Standard Class,Christopher Hodges,Corporate,San Diego,California,West,Technology,Accessories,USB-C Hub 10-in-1,88.26,2,0.15,11.57
ORD-2025-07910,2025-09-01,2025-09-06,First Class,Jennifer Gonzalez,Corporate,Raleigh,North Carolina,South,Technology,Accessories,USB-C Hub 10-in-1,143.58,3,0.0,41.46
ORD-2025-08689,2025-09-01,2025-09-03,Same Day,Christopher Blankenship,Consumer,Richmond,Virginia,East,Furniture,Tables,Compact Writing Desk,427.72,2,0.2,18.66
ORD-2025-00962,2025-09-01,2025-09-08,Standard Class,Sylvia Schroeder,Consumer,Jacksonville,Florida,East,Office Supplies,Storage,Tape Dispenser Heavy,94.09,6,0.05,42.5
ORD-2025-09514,2025-09-01,2025-09-07,Standard Class,Andre Goodwin,Consumer,St. Louis,Missouri,Central,Office Supplies,Storage,Label Maker Pro,162.11,4,0.05,64.81
ORD-2025-02379,2025-09-01,2025-09-04,Standard Class,Johnny Cox,Home Office,Portland,Oregon,West,Office Supplies,Binders,Presentation Binder,16.32,1,0.0,2.57
ORD-2025-01144,2025-09-01,2025-09-03,Standard Class,Matthew Wright,Corporate,Denver,Colorado,West,Technology,Accessories,Logitech MX Master,683.66,8,0.1,163.49
ORD-2025-00612,2025-09-01,2025-09-03,Standard Class,Michael Lopez,Consumer,Memphis,Tennessee,South,Office Supplies,Paper,Legal Pads 12-Pack,51.37,2,0.0,11.46
ORD-2025-00193,2025-09-01,2025-09-04,First Class,Debra Christian,Corporate,Baltimore,Maryland,East,Office Supplies,Binders,Expanding File Folder,26.14,2,0.05,3.63
ORD-2025-03613,2025-09-02,2025-09-05,Standard Class,Connie Franklin,Consumer,Denver,Colorado,West,Technology,Monitors,"Dell UltraSharp 27""",1342.06,4,0.2,136.9
ORD-2025-01081,2025-09-02,2025-09-06,Same Day,Kathryn Dillon,Corporate,Boston,Massachusetts,East,Technology,Monitors,"LG 4K 32""",339.18,1,0.15,84.29
ORD-2025-02782,2025-09-02,2025-09-05,Standard Class,Eric Fitzpatrick,Consumer,Birmingham,Alabama,South,Office Supplies,Storage,Storage Boxes 12-Pack,73.13,2,0.0,14.51
ORD-2025-00663,2025-09-02,2025-09-09,Same Day,James Webster,Consumer,New York,New York,East,Office Supplies,Art Supplies,Pen Set Professional,64.0,2,0.15,22.99
ORD-2025-01529,2025-09-02,2025-09-06,Standard Class,James Miller,Home Office,Denver,Colorado,West,Technology,Phones,OnePlus 12,2575.83,5,0.05,478.51
ORD-2025-03853,2025-09-02,2025-09-05,First Class,Jacqueline Perry,Consumer,Raleigh,North Carolina,South,Furniture,Chairs,Executive Leather Chair,3064.25,9,0.25,-212.52
ORD-2025-09357,2025-09-02,2025-09-04,Standard Class,Elizabeth Dean,Home Office,Jacksonville,Florida,East,Technology,Phones,Google Pixel 8,1784.11,3,0.05,529.25
ORD-2025-07864,2025-09-02,2025-09-05,Standard Class,Patrick Perez,Corporate,Detroit,Michigan,Central,Office Supplies,Binders,3-Ring Binder Set,176.95,7,0.0,48.8
ORD-2025-05694,2025-09-02,2025-09-08,Standard Class,Phillip Scott,Consumer,San Antonio,Texas,South,Office Supplies,Storage,Drawer Organizer,52.78,2,0.0,13.95
ORD-2025-04530,2025-09-03,2025-09-07,Standard Class,Thomas Davis,Consumer,Baltimore,Maryland,East,Office Supplies,Art Supplies,Pencil Set Mechanical,189.76,12,0.0,54.11
ORD-2025-01387,2025-09-03,2025-09-08,Standard Class,Crystal Garcia,Corporate,Richmond,Virginia,East,Technology,Phones,OnePlus 12,1019.25,2,0.0,216.82
ORD-2025-08460,2025-09-03,2025-09-07,Standard Class,Autumn Lee,Home Office,Detroit,Michigan,Central,Furniture,Tables,Conference Table 8ft,1786.26,2,0.05,247.56
ORD-2025-02303,2025-09-03,2025-09-09,First Class,Mr. Jeremiah Galvan MD,Home Office,Louisville,Kentucky,South,Furniture,Bookcases,Metal Storage Shelf,1090.32,9,0.0,22.04
ORD-2025-05038,2025-09-03,2025-09-10,Standard Class,Sonya Alvarado,Consumer,Seattle,Washington,West,Office Supplies,Binders,3-Ring Binder Set,74.98,4,0.1,18.86
ORD-2025-09012,2025-09-03,2025-09-07,Standard Class,Courtney Williams,Consumer,New Orleans,Louisiana,South,Office Supplies,Art Supplies,Pen Set Professional,112.73,6,0.4,28.93
ORD-2025-01873,2025-09-03,2025-09-07,Standard Class,Nicholas Fitzgerald,Corporate,Richmond,Virginia,East,Furniture,Chairs,Standing Desk Stool,340.55,2,0.25,-41.86
ORD-2025-03847,2025-09-03,2025-09-06,Standard Class,Mason Price,Consumer,Indianapolis,Indiana,Central,Office Supplies,Storage,Storage Boxes 12-Pack,92.7,3,0.0,19.82
ORD-2025-04296,2025-09-03,2025-09-05,Standard Class,Matthew Evans,Consumer,San Antonio,Texas,South,Furniture,Chairs,Task Chair Standard,306.53,2,0.1,-19.82
ORD-2025-05177,2025-09-03,2025-09-05,Standard Class,Daniel Wilson,Consumer,Portland,Oregon,West,Office Supplies,Storage,Drawer Organizer,55.56,3,0.2,5.43
ORD-2025-05924,2025-09-03,2025-09-08,Second Class,Diana Myers,Consumer,Phoenix,Arizona,West,Office Supplies,Storage,Storage Boxes 12-Pack,101.2,3,0.05,26.61
ORD-2025-06213,2025-09-04,2025-09-09,Standard Class,Stacy Johnson,Home Office,Boston,Massachusetts,East,Technology,Accessories,USB-C Hub 10-in-1,51.52,1,0.0,17.71
